,app_id,app_name,review_text,review_score,review_votes
783,10,Counter-Strike,Obviously good.,1,0
784,10,Counter-Strike,"Just Awesome ^ every part of it + modes + every single map of guns, deathrun, knife, bhoping, climbing etc.  100 % Fun + Addiction xD Thumbs Up ^",1,1
785,10,Counter-Strike,"My favorite game til now, just ruined my life 5/5 ~",1,1
786,10,Counter-Strike,BOOOM HEADSHAT!!11!!!!11!!!!!!!11!1!1!1!11!!!!!!!!,1,1
787,10,Counter-Strike,this is an awesome game old but gold &lt;3,1,1
788,10,Counter-Strike,Counter-Strike father,1,1
789,10,Counter-Strike,Very cooool game :)!!!! I Llike This GAME :d,1,1
790,10,Counter-Strike,Love It!!! &lt;3  Brings Back So Many good time's with mates! :),1,1
791,10,Counter-Strike,"So many years with us, but still the best game ever. :)",1,1
792,10,Counter-Strike,"Will play this for like 10k hrs, for sure",1,1
793,10,Counter-Strike,One of the best games I played and playing till now ^_^,1,1
794,10,Counter-Strike,It s good game.,1,1
795,10,Counter-Strike,"Still the best FPS. Even after playing CS GO, 1.6 will always have a place in my heart.",1,1
796,10,Counter-Strike,"Great game, tho graphics are not nowadays quality because it's been made in 1999.",1,1
797,10,Counter-Strike,"The greatest multiplayer shooter experience I've had since Quake 1. The e-sport scene also helped it alot, it's the only computer game I've really followed when it comes to e-sports (back when I followed the CPL etc). The design of the game was simple but very effective and delivered a multiplayer experience that few other games can match. The Call of Duty and Battlefield titles, although good in their own right, never drew me in like Counter-Strike.",1,1
798,10,Counter-Strike,This game is awsome and will be for sure in next 50 yrs :),1,0
799,10,Counter-Strike,csik is for real mans,1,0
800,10,Counter-Strike,"Best FPS game ever, if you are truly a gamer, dont miss it",1,0
801,10,Counter-Strike,"This game will always have a place in my heart,I grew up with this one.It also doesn't require a good PC,you don't need to worry about ranks too,simple as that and don't be put off by the graphics...By the way you can still find surf/bhop servers so it's worth it!",1,0
802,10,Counter-Strike,This is s good game(:,1,0
803,10,Counter-Strike,hmm. trying to earn a few batches.,1,0
804,10,Counter-Strike,  What CS Has taught me over the years...   French: ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  Spanish: ♥♥♥♥♥ ♥♥♥ ♥♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  Russain: ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥ ♥♥♥♥♥  and many... many more.,1,0
805,10,Counter-Strike,Old but gold !,1,0
806,10,Counter-Strike,Always good as a trip down the memory lane!,1,0
807,10,Counter-Strike,"Nice game, i recommend it!",1,0
808,10,Counter-Strike,"Back when Counter-Strike was good. Of all games in this series, the other games aren't as complete as this one. Though this game maybe feels outdated, it does pack alot of fun for anyone who is a fan of FPS games. The FPS function in this game is superb and it feels great to get headshots and so on. If you're intrested in this game and if you're fully aware of what you are getting in to, then get it!",1,0
809,10,Counter-Strike,Old school game.,1,0
810,10,Counter-Strike,"1999 is when this came out, but when I was born. Gladly though I grew up to find out and discover about this magnificent piece. There was no other game that I played once I purchased this with some B-Day cash on Steam. First time playing, I got mutilated like the noob I was, but when I started playing more often, I became better and everyone else can too.   This isn't like the CODs or Battlefields that I have played here and there today. No it's much more different. Counter-Strike is a Tactical FPS which relies on teamwork and tactics more than fast paced arcade action. You don't unlock weapons, you buy them with cash earned from kiling enemies, completeing objectives, or winning rounds although you still get a little for loosing. Think of the game as Cops &amp; Robbers. Robbers blow things up and the Cops don't them too.  On the extra note, this game has probably one of the best modding communities out there. There too much to do or put in here but I can slam a bit down. -Zombies Survival/Escape -Soccer (Or Football for the Europeans) -Surf -Bhop/KZ (Climbing Zone) -Pokemod -Gungame (Those new may have heard such from Call of Duty's spinoff) -And more, etc.  So now that I've explained the game I guess I can lay down some pro's yet con's to playing Counter-Strike 1.6  PROS -Fun/Unlimited Gameplay possibilities -Booming community that has been alive for 15 years -Plethora of servers to choose from -Competetive and Casual at the same time -Fun to play with a group of friends -More skill based than many other games out there -Cheap price   CONS -Graphics from 1998 may seem slightly offputting -Not an easy game to jump right into, as it takes lots of time to become better -May seem repetitive after a while  I came into CS late. But, I'm glad this was the first one I owned.",1,0
811,10,Counter-Strike,why the ♥♥♥♥ not?,1,1
812,10,Counter-Strike,Ttesports | Classic Server-93.157.46.204:27015,1,0
813,10,Counter-Strike,"After 16 years of existence, this legendary game is still in the Steam top 10 most played multiplayer games in the world. it's one of the best shouter games ever made !! you can't get bored of this one, trust me i have about 1.3k hours here on steam &amp; more than 2k on the non steam version =) but ppl left it to play 'modern games' like cs go &amp; battlefield &amp; COD .. what a shame !! there still some alive communities &amp; servers so don't be afraid ... but the sad thing is that there are many cheaters (you will get used to see them anyways, thank god there are many admins who can take care of them) i love this game so much but after all maybe this it's the right time to let it go. maybe one day i will comeback to find it alive again like the old days, maybe one day :) anyways, i totally recommend this game for everyone! don't be shy go buy it now if you didn't already do !' this is a must have one !'",1,0
814,10,Counter-Strike,I don't have to tell you what Counter Strike is right? The Steam version is better then a pirated one since the servers work perfectly and it got most bugs out since the days of Won. net,1,0
815,10,Counter-Strike,10/10 Would review again.,1,0
816,10,Counter-Strike,One of my favourate game.... :) ,1,0
817,10,Counter-Strike,Playing with people within this game made me a bad person.  Playing with people within this game made me reetarded.  Playing with people within this game has formed a tumor inside my brain.  Playing this game will make you a homosexual.  And you will like it.,1,1
818,10,Counter-Strike,buy this game,1,1
819,10,Counter-Strike,Awesome game! Never had so much fun with any other game!,1,1
820,10,Counter-Strike,"The best CS ever made, in the history of CS. World class game. Only skill, no skins, no betting, no random spraying, no luck factors involved unlike some games *cough CS:GO cough* :D",1,1
821,10,Counter-Strike,Nice game :D,1,0
822,10,Counter-Strike,"I remember back in the days when I was called cyberathlete. This game was so awesome with wallhacks, playing on unofficial VAC servers hosted by Online Game Cheat community. The player with best cheat was master of time. I wish I was that guy when I had a car in Jerusalem. You know three wheels and stuff with aimbot on the roof, freaky oh yeas.",1,0
823,10,Counter-Strike,Get in position and wait for my go !,1,0
824,10,Counter-Strike,One of the best FPS games of all time.,1,0
825,10,Counter-Strike,"This is not a game. This is a life.  I'm so sorry that there are too much cheaters on servers, but if Valve can make it better , it would be great :D Remember old good times, waiting to start a new match between Na'Vi and fNatic &lt;3 And all other teams... Then somebody made a cheat, and destroyed a game. This game changed many lives, many people. I think this game become the world best game ever. For me, it's the best game. I play it every day, but it isn't like sometimes. Now graphic is important. Well, it isn't. I know that this game is dead already... I want to get it back, but there is no way to do that.  Cheaters are everywhere now. In every single game. You can buy cheat for CS:GO for 5$ I think... My friend bought it. I asked him : ' Why did you bought that ? Isn't it better to enjoy playing the game without cheats? ' He told me: ' I want to beat everyone. I want to be the best. No one can stop me now. '  I don't know why are you doing it, this is beautiful game. When I played it for the first time, it was awesome :D Finally a game that I can play with my friends on LAN. And, till today, I'm playing it. I never downloaded a cheat. I don't need that. I want to learn how to play, to be the beast in the world... Now everyone is wanting money, money money... I heard about CS:GO Lounge aka CS GO betting site. Now everyone is watching matches because of skins, to get free money... Well, when I was young, in 2005. I waited with my friends a CS 1.6 match. It was beautiful. Now i sit here, and watch this CS:GO matches... So many people watch matches... But 90% watch them because of f***ing bet...  It will never be like sometimes... Or we can change everything...  Valve please, get this game back to life &lt;3  Thanks.",1,0
826,10,Counter-Strike,The best game ever,1,0
827,10,Counter-Strike,Great,1,0
828,10,Counter-Strike,''Fire in the hole!''  10/10,1,0
829,10,Counter-Strike,I always love returning to this classic game. Only love for this one &lt;3,1,0
830,10,Counter-Strike,best shooter,1,0
831,10,Counter-Strike,Counter-Strike is the best game ever!,1,1
832,10,Counter-Strike,ISIS tried to recruit me.   10/10,1,0
833,10,Counter-Strike,pretty good,1,0
834,10,Counter-Strike,"One of the best games in the world, this game has been my childhood game for years. The community is active, making this one of the oldest and active games of the 3 decades.",1,0
835,10,Counter-Strike,"i7 4790k, GTX 970, 16GB RAM  PC too ♥♥♥♥♥♥, can't run this game  KarambitFullFade/10",1,0
836,10,Counter-Strike,Best online gungame...no words to describe how gud it is ....i wil simply say do play it once in a life time...:),1,0
837,10,Counter-Strike,"i7 4790k, GTX 970, 16GB RAM  PC too ♥♥♥♥♥♥, can't run this game  KarambitFullFade/10",1,0
838,10,Counter-Strike,Best online gungame...no words to describe how gud it is ....i wil simply say do play it once in a life time...:),1,0
839,10,Counter-Strike,Better gameplay than CSGO,1,0
840,10,Counter-Strike,If you didn't know this game is the reason Steam was invented and for that reason alone I believe everyone on Steam should own this game. Edit. Nominated this game for the Test Of Time award because no game deserves it as much as Counter Strike.,1,0
841,10,Counter-Strike,The best Game ever~,1,0
842,10,Counter-Strike,10/10,1,0
843,10,Counter-Strike,A game that never gets old! &lt;3,1,0
844,10,Counter-Strike,300+ games and still the best game I got on Steam. Classic.,1,0
845,10,Counter-Strike,Its the best game i have ever played!,1,0
846,10,Counter-Strike,This should definately win an award,1,0
847,10,Counter-Strike,a must have :),1,0
848,10,Counter-Strike,THE BEST GAME EVER.... My first ever Multiplayer FPS game that got me hooked to the genre....  Games that do this are always special...  10/10,1,0
